393;UBSretirement392;retirement for client 30;2016-02-12 20:57:21;16635280.00;39747.000;NULL;30;7;Strategy8;5530400.00;23561.000;197907.000
394;XFIgrowth393;growth for client 27;2016-02-12 20:57:21;98395874.00;45273.000;NULL;27;5;Strategy3;1480231.00;50792.000;37757.000
395;XFIretirement394;retirement for client 49;2016-02-12 20:57:21;79634259.00;66722.000;NULL;49;7;E2;6796312.00;11799.000;83565.000
396;MRLretirement395;retirement for client 12;2016-02-12 20:57:21;76422939.00;32916.000;NULL;12;7;AssetAlloc;8813976.00;64625.000;146929.000
397;MRLaccount396;account for client 36;2016-02-12 20:57:21;69307649.00;6057.000;NULL;36;8;Strategy8;1186855.00;82387.000;79670.000
398;UBSaccount397;account for client 27;2016-02-12 20:57:21;47644604.00;48658.000;NULL;27;1;FI;8433644.00;52553.000;118973.000
399;WCVgrowth398;growth for client 11;2016-02-12 20:57:21;88638581.00;15580.000;NULL;11;2;AssetAlloc;9897149.00;23237.000;13174.000
400;MRLgrowth399;growth for client 26;2016-02-12 20:57:21;12744904.00;42650.000;NULL;26;4;Strategy9;9821963.00;96053.000;116063.000
401;XFIgrowth400;growth for client 25;2016-02-12 20:57:21;12927318.00;27854.000;NULL;25;1;E1;5147686.00;26678.000;115733.000
402;MRLaccount401;account for client 37;2016-02-12 20:57:21;10404476.00;92390.000;NULL;37;1;Strategy8;3366659.00;68005.000;17319.000
403;UBSaccount402;account for client 21;2016-02-12 20:57:21;40265467.00;34843.000;NULL;21;0;Strategy5;6537393.00;28971.000;115501.000
404;MRLgrowth403;growth for client 24;2016-02-12 20:57:21;96104299.00;46890.000;NULL;24;2;FIDynamic;27593.00;4736.000;104426.000
405;XFIretirement404;retirement for client 5;2016-02-12 20:57:21;78289326.00;16200.000;NULL;5;6;AssetAlloc;8815986.00;81507.000;188712.000
406;MRGretirement405;retirement for client 14;2016-02-12 20:57:21;99231257.00;29013.000;NULL;14;4;PRDT-Product2;1551826.00;76944.000;46828.000
407;WCVaccount406;account for client 39;2016-02-12 20:57:21;34652390.00;7353.000;NULL;39;9;Strategy1;6296572.00;90599.000;87612.000
408;MRLaccount407;account for client 11;2016-02-12 20:57:21;37641501.00;50356.000;NULL;11;1;Strategy9;1902849.00;56853.000;115050.000
409;MRGretirement408;retirement for client 12;2016-02-12 20:57:21;51122267.00;38095.000;NULL;12;1;FI;1511069.00;24022.000;186137.000
410;UBSaccount409;account for client 11;2016-02-12 20:57:21;91678743.00;9682.000;NULL;11;5;Strategy2;4096953.00;109.000;171603.000
411;MRGaccount410;account for client 11;2016-02-12 20:57:21;39762726.00;20298.000;NULL;11;6;Strategy2;9694745.00;66475.000;186558.000
412;MRGretirement411;retirement for client 44;2016-02-12 20:57:21;92739601.00;9570.000;NULL;44;7;E1;8748316.00;66026.000;2615.000
413;XFIsavings412;savings for client 21;2016-02-12 20:57:21;30642888.00;91606.000;NULL;21;4;Strategy3;7980999.00;28574.000;136272.000
414;XFIaccount413;account for client 33;2016-02-12 20:57:21;56265218.00;37450.000;NULL;33;8;Strategy2;6231714.00;41794.000;165065.000
415;UBSretirement414;retirement for client 44;2016-02-12 20:57:21;36558515.00;24787.000;NULL;44;9;Strategy7;1888593.00;53046.000;51337.000
416;UBSgrowth415;growth for client 26;2016-02-12 20:57:21;75412373.00;61434.000;NULL;26;7;AssetAlloc;751261.00;31585.000;5454.000
417;MRLgrowth416;growth for client 25;2016-02-12 20:57:21;91949924.00;74903.000;NULL;25;1;Strategy8;5438197.00;12894.000;129194.000
418;WCVaccount417;account for client 1;2016-02-12 20:57:21;30792108.00;50702.000;NULL;1;7;PRDT-Product2;1712161.00;94742.000;198516.000
419;MRGretirement418;retirement for client 10;2016-02-12 20:57:21;92234109.00;21663.000;NULL;10;6;Strategy7;6414422.00;52377.000;7725.000
420;WCVsavings419;savings for client 3;2016-02-12 20:57:21;20294052.00;374.000;NULL;3;6;Strategy6;3560113.00;63170.000;44655.000
421;XFIsavings420;savings for client 40;2016-02-12 20:57:21;8018327.00;43927.000;NULL;40;7;Strategy3;7971565.00;94771.000;24533.000
422;WCVgrowth421;growth for client 5;2016-02-12 20:57:21;13356929.00;90755.000;NULL;5;6;EquityIndex;7110728.00;59973.000;137036.000
423;UBSaccount422;account for client 34;2016-02-12 20:57:21;78524866.00;26713.000;NULL;34;1;PRDT-Product2;3846146.00;1508.000;18676.000
424;UBSgrowth423;growth for client 19;2016-02-12 20:57:21;92510031.00;75785.000;NULL;19;9;Strategy6;3808157.00;91320.000;154234.000
425;MRGretirement424;retirement for client 48;2016-02-12 20:57:21;65444297.00;85415.000;NULL;48;7;EquityIndex;8280684.00;30025.000;197116.000
426;MRLsavings425;savings for client 48;2016-02-12 20:57:21;40929619.00;4168.000;NULL;48;8;FIDynamic;2544016.00;11250.000;198292.000
427;MRLaccount426;account for client 26;2016-02-12 20:57:21;50076284.00;99978.000;NULL;26;7;FI;728398.00;32050.000;65038.000
428;MRLsavings427;savings for client 48;2016-02-12 20:57:21;10021191.00;70027.000;NULL;48;5;AssetAlloc;7787948.00;59140.000;143960.000
429;MRLsavings428;savings for client 26;2016-02-12 20:57:21;30807699.00;67962.000;NULL;26;4;PRDT-Product2;1600799.00;66145.000;182194.000
430;XFIaccount429;account for client 34;2016-02-12 20:57:21;11064848.00;52595.000;NULL;34;3;Strategy7;7829133.00;39331.000;187604.000
431;XFIretirement430;retirement for client 46;2016-02-12 20:57:21;156069.00;38175.000;NULL;46;6;EquityIndex;2498974.00;21217.000;38523.000
432;UBSaccount431;account for client 30;2016-02-12 20:57:21;86013141.00;80534.000;NULL;30;9;E1;8964833.00;81925.000;114517.000
433;MRLretirement432;retirement for client 40;2016-02-12 20:57:22;21468566.00;29786.000;NULL;40;5;Strategy6;2357237.00;43108.000;153803.000
434;XFIsavings433;savings for client 45;2016-02-12 20:57:22;34525330.00;31459.000;NULL;45;9;Strategy6;7906409.00;82266.000;90483.000
435;XFIretirement434;retirement for client 47;2016-02-12 20:57:22;56778051.00;80887.000;NULL;47;3;PRDT-Product2;7089383.00;77118.000;181791.000
436;WCVsavings435;savings for client 3;2016-02-12 20:57:22;98459630.00;65313.000;NULL;3;7;EquityIndex;143505.00;54535.000;179227.000
437;XFIaccount436;account for client 34;2016-02-12 20:57:22;89697756.00;9670.000;NULL;34;9;Strategy8;2358278.00;30227.000;99679.000
438;WCVsavings437;savings for client 43;2016-02-12 20:57:22;24030262.00;79991.000;NULL;43;5;FIDynamic;5600607.00;3049.000;190420.000
439;WCVaccount438;account for client 22;2016-02-12 20:57:22;61820737.00;24347.000;NULL;22;1;FI;2754453.00;53168.000;191647.000
440;MRLgrowth439;growth for client 16;2016-02-12 20:57:22;42576949.00;27251.000;NULL;16;0;Strategy6;9728532.00;86642.000;35580.000
441;MRGaccount440;account for client 41;2016-02-12 20:57:22;15456838.00;72225.000;NULL;41;3;Strategy6;2330351.00;62356.000;165486.000
442;XFIaccount441;account for client 9;2016-02-12 20:57:22;71473924.00;67335.000;NULL;9;5;Strategy9;5613781.00;31753.000;36562.000
443;WCVretirement442;retirement for client 5;2016-02-12 20:57:22;40555953.00;37090.000;NULL;5;9;FixedIncome;6335125.00;34414.000;192787.000
444;WCVaccount443;account for client 29;2016-02-12 20:57:22;78541811.00;93338.000;NULL;29;7;FI;4571570.00;20519.000;101460.000
445;UBSretirement444;retirement for client 8;2016-02-12 20:57:22;18335090.00;26964.000;NULL;8;6;Strategy9;4253468.00;90717.000;116336.000
446;MRLsavings445;savings for client 9;2016-02-12 20:57:22;28613179.00;63259.000;NULL;9;6;PRDT-Product2;7515098.00;53469.000;81387.000
447;XFIsavings446;savings for client 41;2016-02-12 20:57:22;41333288.00;90393.000;NULL;41;0;E2;4685295.00;53865.000;38531.000
448;MRGsavings447;savings for client 49;2016-02-12 20:57:22;50914561.00;52576.000;NULL;49;2;E2;865634.00;77875.000;41623.000
449;MRLaccount448;account for client 21;2016-02-12 20:57:22;12071576.00;5213.000;NULL;21;8;Strategy1;1156857.00;59104.000;20686.000
450;XFIaccount449;account for client 27;2016-02-12 20:57:22;95248059.00;79602.000;NULL;27;6;Strategy5;5056687.00;54325.000;163015.000
451;UBSaccount450;account for client 9;2016-02-12 20:57:22;43279366.00;27076.000;NULL;9;5;Strategy1;9257829.00;94114.000;197862.000
452;MRLgrowth451;growth for client 46;2016-02-12 20:57:22;68221805.00;19935.000;NULL;46;9;Strategy1;1626364.00;61394.000;60653.000
453;MRGsavings452;savings for client 25;2016-02-12 20:57:22;637238.00;47848.000;NULL;25;9;EquityIndex;5597346.00;55847.000;180119.000
454;MRGaccount453;account for client 13;2016-02-12 20:57:22;92385443.00;47020.000;NULL;13;0;Strategy6;3833302.00;39196.000;105060.000
455;WCVgrowth454;growth for client 31;2016-02-12 20:57:22;76574950.00;76817.000;NULL;31;9;Strategy3;1953449.00;4710.000;133104.000
456;UBSgrowth455;growth for client 12;2016-02-12 20:57:22;99130212.00;47031.000;NULL;12;6;FI;3660022.00;10358.000;97852.000
457;XFIsavings456;savings for client 33;2016-02-12 20:57:22;53495914.00;29193.000;NULL;33;9;E1;3930058.00;44144.000;3414.000
458;MRLretirement457;retirement for client 25;2016-02-12 20:57:22;62350856.00;31662.000;NULL;25;2;FixedIncome;4610096.00;64984.000;195831.000
459;UBSsavings458;savings for client 18;2016-02-12 20:57:22;50135318.00;98083.000;NULL;18;1;Strategy5;2203877.00;76547.000;58045.000
460;MRLgrowth459;growth for client 5;2016-02-12 20:57:22;32190090.00;15149.000;NULL;5;7;E1;4796357.00;55672.000;76003.000
461;MRGaccount460;account for client 14;2016-02-12 20:57:22;106323.00;7516.000;NULL;14;0;PRDT-Product2;1064760.00;46822.000;71447.000
462;WCVretirement461;retirement for client 31;2016-02-12 20:57:22;54096513.00;87056.000;NULL;31;3;FI;1318824.00;93.000;83578.000
463;WCVsavings462;savings for client 18;2016-02-12 20:57:22;30628085.00;35136.000;NULL;18;9;AssetAlloc;9142821.00;47926.000;28401.000
464;XFIretirement463;retirement for client 2;2016-02-12 20:57:22;23366240.00;99856.000;NULL;2;2;Strategy6;8923127.00;9099.000;65532.000
465;UBSaccount464;account for client 33;2016-02-12 20:57:22;60753925.00;75034.000;NULL;33;1;EquityIndex;7845757.00;63452.000;10949.000
466;MRGgrowth465;growth for client 13;2016-02-12 20:57:22;36910066.00;15135.000;NULL;13;0;FixedIncome;1465050.00;23537.000;3101.000
467;XFIgrowth466;growth for client 17;2016-02-12 20:57:22;73685369.00;52522.000;NULL;17;3;FIDynamic;3523028.00;31233.000;119852.000
468;WCVaccount467;account for client 11;2016-02-12 20:57:22;92707327.00;23471.000;NULL;11;3;Strategy4;2758185.00;108.000;187341.000
469;UBSsavings468;savings for client 17;2016-02-12 20:57:22;68771941.00;95256.000;NULL;17;8;FI;211346.00;3135.000;166313.000
470;MRLretirement469;retirement for client 40;2016-02-12 20:57:22;9810517.00;2712.000;NULL;40;2;Strategy5;6470700.00;22515.000;53658.000
471;UBSretirement470;retirement for client 20;2016-02-12 20:57:22;96018595.00;58907.000;NULL;20;4;Strategy1;2860239.00;14739.000;129325.000
472;MRLsavings471;savings for client 17;2016-02-12 20:57:22;14116262.00;77686.000;NULL;17;3;Strategy6;4748166.00;79826.000;84154.000
473;UBSretirement472;retirement for client 28;2016-02-12 20:57:22;91919003.00;40628.000;NULL;28;0;E2;2109250.00;68399.000;143019.000
474;MRLaccount473;account for client 13;2016-02-12 20:57:22;61564052.00;56153.000;NULL;13;2;EquityIndex;5518225.00;70584.000;55584.000
475;WCVaccount474;account for client 28;2016-02-12 20:57:22;16903896.00;58561.000;NULL;28;7;Strategy7;1524422.00;43000.000;91906.000
476;UBSsavings475;savings for client 25;2016-02-12 20:57:22;62692498.00;19582.000;NULL;25;2;FI;3464464.00;37496.000;116259.000
477;WCVretirement476;retirement for client 39;2016-02-12 20:57:22;14354.00;50176.000;NULL;39;4;Strategy3;4885352.00;76250.000;89601.000
478;MRGaccount477;account for client 27;2016-02-12 20:57:22;61210489.00;74453.000;NULL;27;3;Strategy8;8013534.00;52877.000;63443.000
479;MRLretirement478;retirement for client 7;2016-02-12 20:57:22;50134371.00;93603.000;NULL;7;7;Strategy5;9118728.00;14942.000;59464.000
480;WCVaccount479;account for client 28;2016-02-12 20:57:22;57209867.00;7197.000;NULL;28;5;EquityIndex;9167045.00;88701.000;70760.000
481;UBSaccount480;account for client 35;2016-02-12 20:57:22;22471330.00;24254.000;NULL;35;7;Strategy1;635785.00;66426.000;185797.000
482;MRGaccount481;account for client 13;2016-02-12 20:57:22;95046728.00;81045.000;NULL;13;1;E1;7333396.00;18119.000;14233.000
483;MRLgrowth482;growth for client 2;2016-02-12 20:57:22;54172089.00;91741.000;NULL;2;3;FixedIncome;1950088.00;99074.000;98676.000
484;WCVgrowth483;growth for client 14;2016-02-12 20:57:22;97390234.00;61295.000;NULL;14;5;Strategy8;8528899.00;8458.000;139679.000
485;XFIaccount484;account for client 46;2016-02-12 20:57:22;6215530.00;61838.000;NULL;46;4;Strategy4;8808004.00;60124.000;46497.000
486;MRGaccount485;account for client 46;2016-02-12 20:57:22;44522559.00;4145.000;NULL;46;7;Strategy2;5818229.00;76542.000;22496.000
487;XFIretirement486;retirement for client 26;2016-02-12 20:57:22;13890399.00;13300.000;NULL;26;1;EquityIndex;1719280.00;90623.000;2279.000
488;WCVretirement487;retirement for client 17;2016-02-12 20:57:22;67276878.00;10395.000;NULL;17;1;Strategy7;404551.00;17710.000;170481.000
489;WCVaccount488;account for client 38;2016-02-12 20:57:22;15630106.00;56949.000;NULL;38;9;EquityIndex;9009387.00;13306.000;71491.000
490;MRGgrowth489;growth for client 40;2016-02-12 20:57:22;929018.00;7107.000;NULL;40;8;PRDT-Product2;8066933.00;11450.000;142054.000
491;MRLgrowth490;growth for client 21;2016-02-12 20:57:22;59231994.00;46570.000;NULL;21;3;FI;5716588.00;76939.000;48959.000
492;UBSsavings491;savings for client 13;2016-02-12 20:57:22;4893666.00;99171.000;NULL;13;7;E2;5733462.00;68337.000;86017.000
493;UBSgrowth492;growth for client 25;2016-02-12 20:57:22;61571904.00;59227.000;NULL;25;3;E1;9189114.00;25940.000;167448.000
494;MRLretirement493;retirement for client 42;2016-02-12 20:57:22;64501920.00;63213.000;NULL;42;2;Strategy9;5203105.00;25686.000;12232.000
495;XFIretirement494;retirement for client 1;2016-02-12 20:57:22;42676044.00;24974.000;NULL;1;7;E1;2149255.00;12438.000;23470.000
496;WCVsavings495;savings for client 12;2016-02-12 20:57:22;31964924.00;54746.000;NULL;12;6;Strategy2;6131780.00;52089.000;162843.000
497;UBSgrowth496;growth for client 13;2016-02-12 20:57:22;10722334.00;97892.000;NULL;13;3;Strategy1;9268928.00;85734.000;163436.000
498;UBSaccount497;account for client 42;2016-02-12 20:57:22;50980396.00;8724.000;NULL;42;1;Strategy5;5601991.00;301.000;121765.000
499;WCVsavings498;savings for client 33;2016-02-12 20:57:23;40896027.00;52661.000;NULL;33;0;Strategy1;1050997.00;42637.000;12509.000
500;MRGgrowth499;growth for client 37;2016-02-12 20:57:23;30101501.00;61041.000;NULL;37;0;Strategy4;8336938.00;58264.000;170831.000
501;MRGretirement500;retirement for client 10;2016-02-12 20:57:23;83912375.00;19334.000;NULL;10;5;EquityIndex;9478839.00;95531.000;172848.000
502;MRGretirement501;retirement for client 4;2016-02-12 20:57:23;69692699.00;15156.000;NULL;4;7;Strategy8;8957527.00;48983.000;150630.000
503;UBSaccount502;account for client 4;2016-02-12 20:57:23;48060061.00;85337.000;NULL;4;7;PRDT-Product2;4996549.00;43925.000;78848.000
504;MRLgrowth503;growth for client 4;2016-02-12 20:57:23;14593715.00;47943.000;NULL;4;3;Strategy4;6986312.00;58337.000;105458.000
505;UBSaccount504;account for client 41;2016-02-12 20:57:23;39904185.00;32755.000;NULL;41;4;Strategy5;3155479.00;98793.000;47269.000
506;WCVaccount505;account for client 22;2016-02-12 20:57:23;24210031.00;51089.000;NULL;22;6;Strategy6;6229562.00;59018.000;165553.000
507;MRGretirement506;retirement for client 26;2016-02-12 20:57:23;27071403.00;91739.000;NULL;26;6;FIDynamic;7589367.00;37960.000;68891.000
508;MRLretirement507;retirement for client 22;2016-02-12 20:57:23;23744503.00;99616.000;NULL;22;9;AssetAlloc;387179.00;7361.000;74352.000
509;XFIsavings508;savings for client 5;2016-02-12 20:57:23;56592105.00;99358.000;NULL;5;6;E1;2158415.00;69137.000;48719.000
510;XFIaccount509;account for client 25;2016-02-12 20:57:23;96804769.00;39601.000;NULL;25;0;E1;9042306.00;6697.000;114528.000
511;MRLaccount510;account for client 27;2016-02-12 20:57:23;69477719.00;69790.000;NULL;27;8;Strategy2;4009260.00;3725.000;151788.000
512;WCVsavings511;savings for client 24;2016-02-12 20:57:23;17320810.00;43855.000;NULL;24;9;E2;2415052.00;71115.000;105874.000
513;UBSgrowth512;growth for client 15;2016-02-12 20:57:23;19238290.00;66419.000;NULL;15;6;EquityIndex;9533091.00;32259.000;89764.000
514;MRLgrowth513;growth for client 19;2016-02-12 20:57:23;9376131.00;36844.000;NULL;19;2;Strategy1;8607693.00;27221.000;5800.000
515;WCVretirement514;retirement for client 30;2016-02-12 20:57:23;33930849.00;41061.000;NULL;30;6;AssetAlloc;7194927.00;42710.000;144860.000
516;XFIgrowth515;growth for client 35;2016-02-12 20:57:23;30265618.00;55014.000;NULL;35;4;AssetAlloc;2765797.00;36707.000;112586.000
517;UBSsavings516;savings for client 8;2016-02-12 20:57:23;90368803.00;65167.000;NULL;8;2;Strategy6;8478061.00;670.000;73374.000
518;UBSgrowth517;growth for client 42;2016-02-12 20:57:23;27629336.00;6637.000;NULL;42;7;Strategy9;5126135.00;38077.000;39224.000
519;UBSsavings518;savings for client 15;2016-02-12 20:57:23;87609159.00;70507.000;NULL;15;4;PRDT-Product2;3475704.00;62787.000;91744.000
520;MRLretirement519;retirement for client 25;2016-02-12 20:57:23;70768991.00;48643.000;NULL;25;4;FIDynamic;3995468.00;88748.000;157041.000
521;MRGretirement520;retirement for client 45;2016-02-12 20:57:23;90460292.00;36102.000;NULL;45;9;E1;4480462.00;99552.000;157484.000
522;XFIaccount521;account for client 49;2016-02-12 20:57:23;57227880.00;59648.000;NULL;49;1;FI;7634568.00;82717.000;174346.000
523;UBSretirement522;retirement for client 2;2016-02-12 20:57:23;77663857.00;89418.000;NULL;2;9;EquityIndex;6339743.00;76940.000;39648.000
524;MRGaccount523;account for client 19;2016-02-12 20:57:23;22900786.00;40539.000;NULL;19;0;FI;7523468.00;674.000;60908.000
525;MRLaccount524;account for client 45;2016-02-12 20:57:23;86143186.00;39960.000;NULL;45;1;FI;5916390.00;79154.000;38366.000
526;UBSretirement525;retirement for client 11;2016-02-12 20:57:23;6014653.00;39314.000;NULL;11;7;Strategy8;6715535.00;94203.000;140804.000
527;XFIsavings526;savings for client 41;2016-02-12 20:57:23;58486565.00;41063.000;NULL;41;5;EquityIndex;8515757.00;93662.000;134432.000
528;MRLretirement527;retirement for client 11;2016-02-12 20:57:23;41187800.00;63140.000;NULL;11;1;Strategy9;2985699.00;55866.000;1576.000
529;WCVgrowth528;growth for client 30;2016-02-12 20:57:23;35651895.00;99715.000;NULL;30;9;EquityIndex;8242027.00;86664.000;28515.000
530;WCVretirement529;retirement for client 33;2016-02-12 20:57:23;23633355.00;63317.000;NULL;33;0;E1;9573637.00;92917.000;92347.000
531;XFIsavings530;savings for client 10;2016-02-12 20:57:23;61534677.00;70712.000;NULL;10;2;FIDynamic;2823593.00;60312.000;75837.000
532;MRGretirement531;retirement for client 25;2016-02-12 20:57:23;73144348.00;1040.000;NULL;25;8;Strategy1;3372244.00;80119.000;18597.000
533;UBSretirement532;retirement for client 7;2016-02-12 20:57:23;50932487.00;54446.000;NULL;7;7;Strategy3;992448.00;14969.000;32491.000
534;MRGgrowth533;growth for client 1;2016-02-12 20:57:23;54125842.00;51484.000;NULL;1;1;E2;3995620.00;3781.000;159281.000
535;MRLsavings534;savings for client 30;2016-02-12 20:57:23;38435015.00;7368.000;NULL;30;7;EquityIndex;3269881.00;40453.000;16284.000
536;UBSaccount535;account for client 22;2016-02-12 20:57:23;38474594.00;42437.000;NULL;22;4;PRDT-Product2;8230476.00;65718.000;138645.000
537;MRGgrowth536;growth for client 9;2016-02-12 20:57:23;58587807.00;58746.000;NULL;9;1;FIDynamic;8096045.00;74526.000;103490.000
538;UBSsavings537;savings for client 20;2016-02-12 20:57:23;85594145.00;21580.000;NULL;20;3;AssetAlloc;9028037.00;97635.000;76674.000
539;WCVaccount538;account for client 49;2016-02-12 20:57:23;49763555.00;9751.000;NULL;49;2;FixedIncome;8115345.00;42274.000;154356.000
540;WCVgrowth539;growth for client 45;2016-02-12 20:57:23;97998951.00;80844.000;NULL;45;3;EquityIndex;3065262.00;38039.000;84411.000
541;MRLsavings540;savings for client 37;2016-02-12 20:57:23;15138483.00;28878.000;NULL;37;1;Strategy2;2155466.00;29049.000;164534.000
542;MRGsavings541;savings for client 23;2016-02-12 20:57:23;87286151.00;1713.000;NULL;23;6;Strategy6;6842007.00;53354.000;170991.000
543;WCVretirement542;retirement for client 7;2016-02-12 20:57:23;4576065.00;33494.000;NULL;7;6;E1;780106.00;24696.000;82760.000
544;XFIretirement543;retirement for client 34;2016-02-12 20:57:23;11185118.00;370.000;NULL;34;7;FIDynamic;8039779.00;172.000;134031.000
545;MRLsavings544;savings for client 28;2016-02-12 20:57:23;43585876.00;98658.000;NULL;28;6;PRDT-Product2;5997382.00;47180.000;94533.000
546;MRLaccount545;account for client 25;2016-02-12 20:57:23;31197467.00;76530.000;NULL;25;5;Strategy7;1556148.00;97097.000;31244.000
547;MRGsavings546;savings for client 35;2016-02-12 20:57:23;6511379.00;77511.000;NULL;35;0;EquityIndex;7231956.00;52262.000;117049.000
548;XFIretirement547;retirement for client 12;2016-02-12 20:57:23;78982168.00;42088.000;NULL;12;0;Strategy8;899700.00;17569.000;143874.000
549;XFIsavings548;savings for client 38;2016-02-12 20:57:23;19940015.00;29042.000;NULL;38;0;FIDynamic;9758149.00;35718.000;143217.000
550;UBSgrowth549;growth for client 24;2016-02-12 20:57:23;2106620.00;92386.000;NULL;24;1;Strategy4;658529.00;68680.000;125030.000
551;UBSgrowth550;growth for client 30;2016-02-12 20:57:23;2528486.00;63481.000;NULL;30;8;E1;419215.00;39940.000;196000.000
552;MRGaccount551;account for client 6;2016-02-12 20:57:23;45427408.00;10384.000;NULL;6;9;Strategy4;9150332.00;14992.000;150263.000
553;WCVgrowth552;growth for client 10;2016-02-12 20:57:23;90808147.00;52848.000;NULL;10;5;Strategy2;7975082.00;42629.000;156765.000
554;MRLaccount553;account for client 40;2016-02-12 20:57:23;69173569.00;71839.000;NULL;40;1;AssetAlloc;6717033.00;124.000;135945.000
555;MRLretirement554;retirement for client 2;2016-02-12 20:57:23;73522776.00;63834.000;NULL;2;8;Strategy6;2386624.00;38807.000;158017.000
556;XFIaccount555;account for client 48;2016-02-12 20:57:23;22147825.00;50967.000;NULL;48;0;FixedIncome;4686621.00;22907.000;100697.000
557;MRLaccount556;account for client 12;2016-02-12 20:57:23;70061092.00;79234.000;NULL;12;5;FixedIncome;6358190.00;30040.000;125865.000
558;WCVgrowth557;growth for client 49;2016-02-12 20:57:23;66334365.00;74809.000;NULL;49;4;Strategy7;1341394.00;51907.000;162720.000
559;XFIaccount558;account for client 48;2016-02-12 20:57:23;9420023.00;36276.000;NULL;48;8;FIDynamic;8634110.00;48748.000;195064.000
560;MRGsavings559;savings for client 7;2016-02-12 20:57:23;26252598.00;37093.000;NULL;7;9;FixedIncome;5484461.00;37251.000;61632.000
561;MRLsavings560;savings for client 5;2016-02-12 20:57:23;88438749.00;58127.000;NULL;5;7;Strategy7;2853978.00;19989.000;5293.000
562;UBSaccount561;account for client 27;2016-02-12 20:57:23;63031207.00;39147.000;NULL;27;8;Strategy4;4018272.00;16765.000;64758.000
563;XFIaccount562;account for client 24;2016-02-12 20:57:23;65173716.00;23709.000;NULL;24;6;PRDT-Product2;796880.00;87507.000;183390.000
564;WCVaccount563;account for client 18;2016-02-12 20:57:23;13115459.00;16912.000;NULL;18;2;EquityIndex;9705633.00;71898.000;90327.000
565;UBSsavings564;savings for client 33;2016-02-12 20:57:23;87197568.00;9249.000;NULL;33;7;FixedIncome;6521654.00;13021.000;187680.000
566;XFIgrowth565;growth for client 10;2016-02-12 20:57:23;62761147.00;50772.000;NULL;10;2;Strategy7;7072865.00;65605.000;74486.000
567;MRLretirement566;retirement for client 19;2016-02-12 20:57:23;63111985.00;78032.000;NULL;19;7;Strategy1;9073145.00;28376.000;193294.000
568;WCVaccount567;account for client 41;2016-02-12 20:57:23;25923801.00;47374.000;NULL;41;7;Strategy7;9381583.00;36442.000;186078.000
569;UBSgrowth568;growth for client 35;2016-02-12 20:57:24;18239158.00;98741.000;NULL;35;2;Strategy7;2738930.00;65483.000;165678.000
570;UBSretirement569;retirement for client 7;2016-02-12 20:57:24;56483666.00;63871.000;NULL;7;7;Strategy9;3476086.00;99100.000;93023.000
571;WCVgrowth570;growth for client 36;2016-02-12 20:57:24;42388005.00;40902.000;NULL;36;9;FIDynamic;7127154.00;72130.000;46405.000
572;MRGaccount571;account for client 3;2016-02-12 20:57:24;67253528.00;12124.000;NULL;3;4;Strategy7;8264218.00;48437.000;142536.000
573;UBSgrowth572;growth for client 4;2016-02-12 20:57:24;39667975.00;70859.000;NULL;4;7;Strategy1;911491.00;82454.000;179526.000
574;UBSaccount573;account for client 46;2016-02-12 20:57:24;73840463.00;39122.000;NULL;46;0;AssetAlloc;4468512.00;50866.000;88483.000
575;WCVsavings574;savings for client 12;2016-02-12 20:57:24;71224434.00;16027.000;NULL;12;0;FIDynamic;9644087.00;33673.000;128646.000
576;UBSgrowth575;growth for client 8;2016-02-12 20:57:24;72514014.00;34403.000;NULL;8;8;AssetAlloc;9909717.00;73384.000;72561.000
577;MRGgrowth576;growth for client 41;2016-02-12 20:57:24;53995787.00;90367.000;NULL;41;0;Strategy1;6523640.00;65460.000;190537.000
578;MRGaccount577;account for client 33;2016-02-12 20:57:24;69761578.00;13681.000;NULL;33;5;FIDynamic;9721321.00;17633.000;98336.000
579;MRLaccount578;account for client 35;2016-02-12 20:57:24;37950632.00;68809.000;NULL;35;3;Strategy7;5148921.00;77941.000;81567.000
580;XFIaccount579;account for client 25;2016-02-12 20:57:24;67586665.00;32746.000;NULL;25;0;Strategy7;3146972.00;23403.000;69573.000
581;UBSgrowth580;growth for client 45;2016-02-12 20:57:24;60351284.00;11811.000;NULL;45;0;Strategy1;1170197.00;93374.000;170445.000
582;XFIretirement581;retirement for client 5;2016-02-12 20:57:24;47291007.00;85166.000;NULL;5;9;AssetAlloc;6004908.00;96928.000;84938.000
583;MRLretirement582;retirement for client 25;2016-02-12 20:57:24;75496632.00;13441.000;NULL;25;9;Strategy8;4308277.00;48772.000;103033.000
584;UBSsavings583;savings for client 7;2016-02-12 20:57:24;14102196.00;20227.000;NULL;7;5;Strategy3;6754730.00;41541.000;62604.000
585;MRLaccount584;account for client 4;2016-02-12 20:57:24;92976823.00;33377.000;NULL;4;4;E2;6346658.00;12302.000;11176.000
586;UBSsavings585;savings for client 20;2016-02-12 20:57:24;99163570.00;20905.000;NULL;20;7;Strategy6;401636.00;97772.000;152079.000
587;UBSaccount586;account for client 1;2016-02-12 20:57:24;85642773.00;12477.000;NULL;1;8;Strategy4;7975870.00;52020.000;34444.000
588;MRGgrowth587;growth for client 31;2016-02-12 20:57:24;31332713.00;4239.000;NULL;31;1;PRDT-Product2;8656525.00;83119.000;34078.000
589;WCVaccount588;account for client 37;2016-02-12 20:57:24;43948592.00;46342.000;NULL;37;7;PRDT-Product2;4265089.00;16595.000;79725.000
